codigo,data,numero,tipo,cod_sessao,fase_sessao,num_orador,nome_orador,partido_orador,uf_orador,hora_inicio_discurso,indexacao,num_quarto,num_insercao,text,doc_id
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:44:00,"João Pessoa (PB),Saúde pública,Emenda,Atuação parlamentar,Equipamento médico-hospitalar,Orçamento,Paraíba,Prestação de contas",4296124,1,"O Deputado prestou contas à população da Paraíba, destacando a entrega de um microscópio cirúrgico ao Hospital São Vicente de Paulo, em João Pessoa (PB), equipamento adquirido por meio de emenda parlamentar no valor de quase R$ 1 milhão. Ressaltou que os recursos destinados são oriundos do orçamento público e voltados diretamente para beneficiar a população. Também mencionou aportes a outras unidades hospitalares, como o Hospital da FAP, o Hospital do Bem e o Hospital Napoleão Laureano. Por fim, afirmou estar honrado em contribuir com a saúde pública do Estado e agradeceu aos eleitores paraibanos pela expressiva votação recebida.",BC_4296124_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Talíria Petrone,PSOL,RJ,15/04/2025 17:44:00,"Perda de mandato parlamentar,Deputado federal,Mãe,Violência física,Democracia,Imunidade parlamentar,Decoro parlamentar,Conselho de Ética e Decoro Parlamentar,Greve,Fome",4296125,1,"A Deputada denunciou o que considerou uma injustiça contra o Deputado Glauber Braga, que iniciou uma greve de fome após a aprovação, pelo Conselho de Ética, de parecer favorável à sua cassação. Destacou que o motivo da punição teria sido uma reação verbal a uma provocação pessoal envolvendo sua mãe, falecida semanas depois, sem que houvesse agressão física. Criticou a desproporcionalidade da pena em relação a outros casos, citando o exemplo de um Deputado acusado de envolvimento no assassinato de uma Vereadora que segue com mandato. Concluiu defendendo que a cassação representaria uma ameaça à democracia e às liberdades parlamentares.",BC_4296125_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:48:00,"Princípio da separação dos Poderes,Ministro do Supremo Tribunal Federal,Governo federal,Poder Legislativo,Democracia,Poder Executivo,Poder Judiciário",4296129,1,"O Deputado manifestou preocupação com o que classificou como uma crise institucional envolvendo a Suprema Corte e o Executivo. Criticou suposta pressão de um Ministro do Supremo Tribunal Federal sobre o Presidente Lula em razão da participação de partidos do Centrão em Ministérios, afirmando que isso representaria afronta à Lei nº 1.079/1950 e à democracia. Denunciou também o que chamou de chantagem institucional, ao comentar que setores da imprensa estariam incentivando o Governo a retirar cargos e emendas desses partidos. Encerrou alertando a população sobre quem está no comando do país.",BC_4296129_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Lima,PL,RJ,15/04/2025 17:48:00,"Esquerda política,Direita política,Centrão,Ato antidemocrático,Perda de mandato parlamentar,Deputado federal,Sistema eleitoral",4296130,1,"O Deputado criticou a dinâmica política entre Esquerda, Direita e Centrão, afirmando que o último sempre se beneficia das disputas entre os dois primeiros. Utilizou como exemplo os casos do ex-Deputado Daniel Silveira e do Deputado Glauber Braga, apontando que o Centrão teria usado a Esquerda para prender um e agora usaria a Direita para cassar o outro. Destacou a desproporcionalidade das penas impostas aos envolvidos nos atos de 8 de janeiro e questionou a ausência de equilíbrio nas punições. Por fim, também criticou o modelo de votação baseado em emendas e assistencialismo, sugerindo que poucos Deputados possuem voto de opinião.",BC_4296130_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Nilto Tatto,PT,SP,15/04/2025 17:52:00,"Ex-presidente da República,Tentativa (crime),Golpe de Estado (crime),anistia,Oposição política
Governo federal,Política social,Crescimento econômico,Programa Mais Médicos,Programa Minha Casa, Minha Vida (PMCMV),Política educacional,Política ambiental,Geração de emprego,Programa social",4296134,1,"O Deputado afirmou que defender Jair Bolsonaro na atual conjuntura é uma tarefa difícil diante das acusações que pesam contra o ex-Presidente, como a tentativa de golpe de Estado e o plano para assassinar autoridades. Contrapôs essa realidade aos avanços do Governo Lula, destacando crescimento econômico, queda no desemprego, retomada de programas sociais como o Mais Médicos e o Minha Casa, Minha Vida, além da recuperação de políticas educacionais e ambientais. Além disso, ressaltou a redução da fome, o combate ao crime organizado e o prestígio internacional do Brasil. Encerrou rejeitando qualquer possibilidade de anistia a golpistas e pediu reflexão à Oposição.",BC_4296134_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Daniel Almeida,PCdoB,BA,15/04/2025 18:00:00,"Sindicato,Jornalista,Bahia,Jornalismo,Diretório Acadêmico (DA),Liberdade de imprensa,Pessoa homenageada",4296138,1,"O Deputado saudou os 80 anos de fundação do Sindicato dos Jornalistas da Bahia (Sinjorba), celebrados em 14 de abril, e destacou a importância do jornalismo profissional para a democracia. Defendeu a valorização da categoria, com formação de qualidade, carteira assinada e direitos assegurados. Homenageou Moacy Neves, atual Presidente da entidade, e prestou tributo à memória de Kardé Mourão, ex-Presidente do sindicato, reconhecendo sua atuação histórica em defesa da profissão e da liberdade de imprensa no Estado da Bahia.",BC_4296138_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 18:04:00,"Ex-presidente da República,Partido Liberal (PL),Cirurgia,restabelecimento",4296141,1,"O Deputado fez um apelo ao plenário da Câmara e à população brasileira por orações em favor do ex-Presidente Jair Bolsonaro. Relembrou o atentado ocorrido em 2018, quando Bolsonaro foi vítima de uma facada durante a campanha eleitoral, e destacou que, desde então, ele já passou por sete cirurgias. Também que o ex-Presidente ainda enfrenta complicações decorrentes do episódio e se recupera da última intervenção, que durou 12 horas.",BC_4296141_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Tarcísio Motta,PSOL,RJ,15/04/2025 18:04:00,"Rio de Janeiro (RJ),Escola municipal,Chacina,Vítima,Assistência psicológica,Pensão vitalícia,segurança,Defesa
Projeto de lei ordinária,Política de Prevenção e Combate à Violência em Âmbito Escolar (Prever),Aprovação,Senado Federal",4296142,1,"O Deputado relembrou o massacre ocorrido em 2011 na Escola Municipal Tasso da Silveira (RJ), que deixou 12 estudantes mortos e 22 feridos. Destacou que a maioria das vítimas eram meninas, evidenciando a motivação misógina do autor, identificado como um “incel”. Também cobrou da Prefeitura do Rio o retorno do apoio psicológico às vítimas e familiares e defendeu a aprovação no Senado do Projeto de lei 5.669, de 2023, que prevê pensão vitalícia para vítimas de violência escolar. Ao final, pediu investimentos em equipes multidisciplinares, segurança e estrutura nas escolas, reafirmando solidariedade à comunidade escolar e o compromisso de impedir que tragédias como essa se repitam.",BC_4296142_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Erika Kokay,PT,DF,15/04/2025 18:08:00,"Governo federal,Educação,Cultura (artes),Habitação,Fome,combate,Política pública,atuação
Projeto de lei ordinária,Manifestação pública,participação,anistia,contrário
Deputado federal,Perda de mandato parlamentar,Ameaça,solidariedade
Deputada federal,Agressão,Denúncia",4296146,1,"A Deputada afirmou que o Brasil está em processo de reconstrução sob o Governo Lula, após um período de desmonte institucional. Destacou avanços em áreas como educação, cultura, moradia, segurança alimentar e combate à fome, além da retomada de políticas públicas abandonadas. Criticou a proposta de anistia aos envolvidos nos atos antidemocráticos de 8 de janeiro e defendeu a responsabilização dos golpistas. Ao final, expressou solidariedade ao Deputado Glauber Braga, ameaçado de cassação, e denunciou agressões contra a Deputada Célia Xakriabá e povos indígenas.",BC_4296146_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Lenir de Assis,PT,PR,15/04/2025 18:20:00,"Governo federal,Programa Nacional de Vacinação em Escolas Públicas,Elogio",4296151,1,"A Deputada elogiou a decisão do Governo Federal de iniciar um programa nacional de vacinação em todas as escolas públicas do País. Acrescentou que a ação, lançada pelos Ministros Camilo Santana e Alexandre Padilha, com apoio do Presidente Lula, tem como foco a imunização de adolescentes até o dia 25 de abril. Destacou que a medida enfrenta a desinformação do movimento antivacina e reforça a importância de proteger a juventude diretamente nos espaços escolares. Por fim, fez um apelo à população para aderir à campanha, reforçando que a vacinação é essencial para garantir uma geração saudável.",BC_4296151_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Adriana Ventura,NOVO,SP,15/04/2025 18:20:00,"Governo federal,Corrupção,Educação pública,Política econômica,Política social
Proposta de Emenda à Constituição,Supremo Tribunal Federal (STF),Ação revisional extraordinária,Competência originária,Segunda instância,Condenação,Prisão
Proposta de Emenda à Constituição,Foro privilegiado,extinção
Liberdade de imprensa,Impunidade,Crítica",4296152,1,"A Deputada criticou a condução econômica e política do Governo Federal, classificando-o como perdulário e responsável pela deterioração das instituições. Apontou o aparelhamento do Estado, a normalização da corrupção e o declínio da educação pública como reflexos de prioridades invertidas. Rejeitou políticas assistencialistas, cotas e ações afirmativas, defendendo investimentos estruturais na base educacional. Denunciou o que chamou de “cultura do medo”, que silencia opositores e jornalistas, e criticou a impunidade e seletividade na aplicação da lei. Também condenou a impunidade e apontou a necessidade de mudanças estruturais, como o fim do foro privilegiado, referindo-se à Proposta de Emenda à Constituição (PEC) nº 333, de 2017, e a prisão após condenação em segunda instância previsto na PEC nº 199, de 2019.",BC_4296152_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Sargento Portugal,PODE,RJ,15/04/2025 18:28:00,"Presidente da República,Programa de Pleno Pagamento de Dívidas dos Estados (Propag),Segurança pública,inclusão,Rio de Janeiro (Estado),Governador,atuação
Projeto de lei ordinária,Manifestação pública,participação,anistia",4296157,1,"O Deputado anunciou a assinatura do decreto do Propag pelo Presidente da República e cobrou do Governador Cláudio Castro ações imediatas em favor do Estado do Rio de Janeiro. Informou que a medida destrava investimentos e permite atender compromissos antigos, como a reposição inflacionária de servidores e o pagamento de pendências a veteranos e pensionistas. Também destacou a inclusão da segurança pública no programa e defendeu que ela seja tratada como prioridade. Ao final, criticou a politização do debate sobre anistia, pedindo equilíbrio e justiça, sem acobertar crimes graves.",BC_4296157_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Ivan Valente,PSOL,SP,15/04/2025 18:36:00,"Projeto de lei ordinária,Manifestação pública,participação,anistia,contrário
Deputado federal,Perda de mandato parlamentar,Perseguição política,Crítica",4296161,1,"O Deputado criticou duas questões em discussão no Congresso: a proposta de anistia aos envolvidos nos atos antidemocráticos de 8 de janeiro de 2023 e o processo de cassação do Deputado Glauber Braga. Condenou a tentativa de anistiar agentes de alto escalão ligados ao ex-Presidente Jair Bolsonaro, afirmando que isso representaria impunidade e ameaça à democracia. Também denunciou a cassação de Glauber como perseguição política motivada por sua oposição ao Presidente da Câmara, Arthur Lira. Por fim, apelou ao diálogo e pediu que a Casa respeite o Estado democrático de direito, alertando para as graves consequências institucionais caso essas ações avancem.",BC_4296161_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Sargento Portugal,PODE,RJ,15/04/2025 18:44:00,"Proposição legislativa,Pessoa com deficiência,Laudo perpétuo,Derrubada de veto,Veto presidencial
Projeto de lei ordinária,Vítima,Microcefalia,Síndrome de Guillain-Barré,Derrubada de veto,Veto presidencial
Projeto de lei ordinária,Pessoa com doença,Diabetes tipo 1,Pessoa com deficiência,Derrubada de veto,Veto presidencial
Lei,Medicamento,experiência,fornecimento,Veto presidencial,manutenção",4296164,1,"O Deputado levou ao Plenário um apelo do movimento de Pessoas com Deficiência (PCD) e Doenças Raras. Solicitou a derrubada dos vetos presidenciais aos Projetos de Lei nº 5.332, de 2023 nº 6.064, de 2023, e nº 2.687, de 2022, que tratam de laudo permanente para PCDs, indenização e pensão a pessoas afetadas pelo zika vírus e reconhecimento legal do diabetes tipo 1 como deficiência. Também defendeu a manutenção do Veto nº 13, de 2024, aposto à Lei nº 14.874, de 2024, que trata do fornecimento de medicamentos experimentais.",BC_4296164_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Roberto Duarte,REPUBLICANOS,AC,15/04/2025 13:55:00,"Ministro de Estado da Justiça e Segurança Pública,Segurança pública,Despesa,Arcabouço fiscal,exclusão,Crítica,Contingenciamento,Defesa",4296169,1,"O Deputado criticou a proposta do Ministro da Justiça, Ricardo Lewandowski, de excluir os gastos com segurança pública dos limites do novo arcabouço fiscal, objeto da Lei Complementar nº 200, de 2023. Esclareceu que a medida representaria uma grave flexibilização das regras fiscais e enfraqueceria ainda mais um instrumento já fragilizado. Defendeu que a segurança pública deve ser tratada como prioridade, mas por meio de cortes em gastos excessivos e revisão de privilégios, e não por exceções legais. Por fim, afirmou que responsabilidade fiscal é condição essencial para a justiça social e acusou o Governo de agir com foco em gastos imediatistas, sem considerar as consequências futuras.",BC_4296169_1_1
